score,tourney_date
6-3 1-6 6-3,19950206
2-6 7-6(5) 6-4,19950206
6-4 4-6 6-4,19950206
6-1 6-2,19950206
7-5 6-3,19950206
6-3 6-2,19950206
7-6(8) 6-0,19950206
2-6 7-6(4) 7-6(4),19950206
7-6(8) 6-3,19950206
7-5 6-2,19950206
7-5 6-3,19950206
6-0 6-4,19950206
5-7 7-6(9) 6-4,19950206
3-6 6-3 7-6(3),19950206
6-4 6-2,19950206
6-3 6-4,19950206
7-5 6-3,19950206
6-4 6-4,19950206
6-4 6-4,19950206
7-6(1) 6-7(11) 6-2,19950206
6-2 6-2,19950206
3-6 6-1 6-2,19950206
7-5 7-6(4),19950206
6-4 6-2,19950206
6-1 7-5,19950206
6-7(2) 6-4 7-5,19950206
6-4 1-6 6-3,19951016
6-3 6-1,19951016
6-3 6-4,19951016
6-3 6-1,19951016
6-4 6-4,19951016
6-2 6-4,19951016
7-6(3) 7-6(1),19951016
6-3 6-2,19951016
3-6 6-4 7-6(2),19951016
6-2 6-3,19951016
7-6(3) 6-4,19951016
6-3 6-1,19951016
3-6 6-3 6-3,19951016
6-7(4) 6-2 7-5,19951016
6-4 7-5,19951016
7-6(6) 3-6 6-2,19951016
6-3 6-4,19951016
6-7(2) 6-4 7-6(5),19951016
7-6(5) 6-4,19951016
6-4 7-5,19951016
6-3 6-4,19951016
6-4 6-3,19951016
6-4 6-4,19951016
6-1 7-5,19951016
7-6(4) 6-1,19951016
2-2 RET,19951016
6-3 6-1,19951016
6-2 6-3,19951016
6-4 7-5,19951016
7-6(5) 6-3,19951016
7-5 6-2 1-6 7-5,19951016
6-1 6-3,19950417
6-1 6-3,19950417
6-4 7-5,19950417
6-4 6-4,19950417
6-2 6-4,19950417
6-3 6-4,19950417
6-3 3-6 7-6(5),19950417
6-3 6-3,19950417
7-6(3) 1-6 7-6(3),19950417
6-4 7-6(3),19950417
7-5 1-6 6-4,19950417
6-1 6-1,19950417
7-6(3) 7-6(10),19950417
6-4 6-2,19950417
7-6(5) 6-3,19950417
7-5 6-4,19950417
5-7 6-3 6-1,19950417
6-4 2-6 7-6(4),19950417
7-5 6-1,19950417
5-7 7-5 6-4,19950417
7-5 6-4,19950417
6-7(5) 6-1 6-4,19950417
6-7(1) 6-3 6-3,19950417
6-4 6-3,19950417
6-3 6-2,19950417
5-7 6-2 6-3,19950417
6-4 6-4,19950417
3-6 7-6(5) 7-6(7),19950417
6-4 6-2,19950417
6-1 6-4,19950417
6-3 6-1,19950417
6-7(5) 6-3 6-4,19951009
7-6(5) 6-4,19951009
6-4 6-4,19951009
6-3 3-6 6-4,19951009
6-4 6-2,19951009
6-3 6-1,19951009
6-4 6-3,19951009
6-2 6-3,19951009
6-0 6-2,19951009
6-2 1-6 7-6(4),19951009
6-4 3-6 7-5,19951009
6-4 7-5,19951009
6-3 6-3,19951009
6-4 6-4,19951009
6-0 4-6 6-3,19951009
6-7(1) 6-4 7-6(7),19951009
6-2 6-7(1) 6-1,19951009
6-3 7-6(2),19951009
3-6 7-5 7-5,19951009
7-6(7) 7-5,19951009
6-3 6-4,19951009
6-7(4) 6-3 7-6(10),19951009
2-6 7-6(6) 6-1,19951009
6-7(12) 7-5 6-3,19951009
6-3 7-6(8),19951009
7-6(5) 6-3,19951009
6-2 6-0,19951009
1-6 6-3 6-4,19951009
6-2 6-7(5) 7-6(8),19951009
6-2 1-6 6-4,19951009
6-3 6-4,19951009
7-6(5) 6-1,19950102
6-2 6-2,19950102
6-4 4-6 6-4,19950102
6-4 6-4,19950102
7-6(2) 6-1,19950102
6-4 5-7 6-4,19950102
6-4 6-3,19950102
7-5 6-3,19950102
7-6(3) 6-1,19950102
4-6 6-2 6-3,19950102
6-4 6-2,19950102
6-3 6-3,19950102
6-3 6-4,19950102
4-6 7-5 7-6(2),19950102
6-4 7-6(5),19950102
7-6(6) 6-2,19950102
7-5 6-3,19950102
7-6(6) 6-4,19950102
6-3 6-4,19950102
6-4 6-4,19950102
7-6(2) 6-3,19950102
7-5 7-5,19950102
6-3 7-5,19950102
7-6(2) 3-6 6-2,19950102
6-3 7-5,19950102
6-2 6-4,19950102
6-4 7-6(4),19950102
6-3 6-4,19950102
6-3 6-4,19950102
7-6(4) 6-2,19950102
6-2 7-5,19950102
6-4 6-4,19950109
4-6 6-2 6-3,19950109
6-2 6-2,19950109
6-7(5) 6-4 7-6(5),19950109
6-2 6-4,19950109
6-3 6-2,19950109
5-7 7-5 6-3,19950109
2-6 6-3 6-2,19950109
6-2 5-7 7-6(1),19950109
6-7(5) 7-6(7) 6-2,19950109
7-6(4) 6-3,19950109
6-3 6-1,19950109
6-3 6-2,19950109
7-6(3) 6-4,19950109
7-6(3) 6-7(4) 7-5,19950109
6-4 6-3,19950109
6-3 6-3,19950109
6-3 6-4,19950109
4-6 6-4 7-5,19950109
7-5 5-7 7-5,19950109
7-6(5) 3-6 6-2,19950109
6-3 7-6(4),19950109
6-0 6-4,19950109
5-7 6-1 6-2,19950109
7-6(6) 6-3,19950109
6-4 7-6(5),19950109
7-5 6-1,19950109
6-4 6-4,19950109
6-4 6-3,19950109
6-3 6-4,19950109
6-2 7-6(4),19950109
6-3 6-4,19951009
7-6(7) 3-6 6-3,19951009
7-6(9) 6-7(5) 6-4,19951009
6-1 6-1,19951009
6-2 6-4,19951009
6-1 6-7(7) 6-4,19951009
3-6 7-6(2) 6-3,19951009
6-7(7) 7-6(2) 7-5,19951009
6-3 6-3,19951009
6-3 7-6(2),19951009
6-3 6-4,19951009
5-7 6-1 7-5,19951009
6-3 6-3,19951009
6-3 6-2,19951009
7-5 6-1,19951009
6-4 6-2,19951009
6-3 6-4,19951009
7-6(2) 3-6 7-6(3),19951009
7-5 6-2,19951009
4-6 6-3 6-2,19951009
6-3 6-0,19951009
6-3 7-6(4),19951009
4-6 6-1 7-6(3),19951009
3-6 6-4 6-4,19951009
6-0 6-2,19951009
6-4 6-3,19951009
6-2 3-6 6-1,19951009
7-5 7-6(4),19951009
6-7(5) 6-4 6-2,19951009
6-7(6) 6-4 6-4,19951009
6-4 6-0,19951009
6-7(2) 6-4 7-6(7),19951009
6-1 6-3,19951009
3-6 6-4 7-5,19951009
6-1 7-6(6),19951009
6-2 3-6 6-4,19951009
7-6(4) 6-3,19951009
6-3 6-2,19951009
4-6 6-3 6-4,19951009
6-4 6-7(2) 6-3,19951009
6-2 6-0,19951009
6-3 6-7(8) 6-1,19951009
6-7(4) 7-6(5) 6-3,19951009
7-6(2) 7-6(5),19951009
5-7 6-4 6-4,19951009
6-4 4-6 6-2,19951009
6-3 6-4,19951009
6-3 6-2 6-0,19950116
6-2 6-2 6-7(9) 4-6 6-0,19950116
6-4 6-2 6-0,19950116
6-2 4-6 6-4 7-6(3),19950116
6-2 6-1 6-1,19950116
3-6 6-3 6-2 7-6(0),19950116
6-2 7-6(4) 6-7(8) 6-4,19950116
7-6(6) 7-6(1) 6-4,19950116
6-4 6-0 7-6(2),19950116
6-3 6-1 6-1,19950116
6-4 7-5 6-3,19950116
7-6(1) 4-6 6-2 6-3,19950116
6-3 6-3 7-6(6),19950116
3-6 6-3 6-1 6-3,19950116
4-6 6-4 6-4 6-2,19950116
6-3 6-1 6-3,19950116
6-1 7-6(4) 6-3,19950116
7-6(0) 6-2 4-6 7-5,19950116
6-4 7-5 6-2,19950116
6-3 7-5 7-6(6),19950116
6-7(0) 7-5 6-3 3-6 7-5,19950116
7-6(3) 6-2 6-1,19950116
6-3 6-4 6-1,19950116
6-1 7-5 7-6(4),19950116
6-7(4) 6-4 6-3 6-4,19950116
6-4 6-4 6-4,19950116
7-6(7) 6-1 6-3,19950116
3-6 6-3 6-4 6-3,19950116
5-7 6-4 6-4 6-4,19950116
3-6 6-1 6-2 6-4,19950116
6-4 6-4 2-6 6-1,19950116
6-2 6-4 5-7 6-2,19950116
4-6 6-3 7-6(1) 7-5,19950116
6-2 5-7 7-5 6-2,19950116
6-3 6-2 6-4,19950116
2-6 6-2 2-6 7-6(7) 6-4,19950116
6-3 6-7(8) 6-1 7-6(3),19950116
2-6 7-6(5) 6-4 6-3,19950116
6-3 6-1 5-7 6-1,19950116
6-3 6-7(10) 6-4 7-6(2),19950116
2-6 6-2 7-6(4) 4-6 6-3,19950116
6-4 6-2 6-2,19950116
6-3 7-6(4) 6-4,19950116
6-1 3-6 6-4 7-6(6),19950116
7-6(4) 7-6(5) 6-4,19950116
3-6 6-4 6-4 6-2,19950116
6-4 6-7(5) 3-6 7-6(5) 6-3,19950116
6-3 6-4 7-6(4),19950116
6-3 6-4 6-4,19950116
3-6 6-3 5-7 7-6(0) 6-2,19950116
6-4 6-0 RET,19950116
7-6(6) 4-6 6-1 1-6 7-5,19950116
6-3 7-6(5) 6-3,19950116
6-3 6-3 6-2,19950116
6-3 7-6(8) 2-6 6-7(3) 6-1,19950116
6-3 6-0 6-1,19950116
6-1 6-1 6-1,19950116
2-6 6-2 6-7(5) 6-1 6-2,19950116
6-3 1-6 5-7 7-6(5) 6-3,19950116
6-2 7-6(6) RET,19950116
6-4 6-2 6-3,19950116
6-4 6-7(12) 6-3 6-3,19950116
6-2 6-1 6-3,19950116
6-2 6-4 6-2,19950116
6-2 6-0 6-1,19950116
7-6 7-6(4) 3-6 6-2,19950116
6-4 6-4 7-5,19950116
7-6(4) 6-4 6-3,19950116
6-2 6-2 6-1,19950116
1-6 6-3 7-5 6-3,19950116
6-3 6-3 6-4,19950116
6-0 6-3 6-4,19950116
7-5 6-3 6-2,19950116
6-2 6-2 6-2,19950116
6-3 6-4 6-2,19950116
7-5 6-4 6-1,19950116
6-2 6-3 6-3,19950116
7-6(2) 6-4 6-2,19950116
3-6 3-6 7-6(6) 6-3 6-3,19950116
6-3 6-4 6-1,19950116
6-3 7-6(3) 6-4,19950116
6-3 6-4 6-2,19950116
2-6 5-7 6-4 7-6(2) 7-5,19950116
6-3 6-7(8) 7-6(4) 6-3,19950116
6-3 7-6(3) 6-2,19950116
7-6(4) 5-7 7-6(5) 7-5,19950116
7-6(4) 6-3 6-4,19950116
6-3 7-5 6-3,19950116
6-4 6-2 6-3,19950116
6-4 6-1 6-0,19950116
6-4 1-6 2-6 6-4 6-3,19950116
4-6 6-3 6-1 6-3,19950116
7-6(5) 6-4 6-3,19950116
6-4 7-6(1) 6-2,19950116
7-6(3) 4-6 2-6 6-3,19950116
6-2 6-3 6-1,19950116
6-1 6-2 6-4,19950116
W/O,19950116
6-3 6-3 6-3,19950116
7-5 6-2 6-4,19950116
7-6(6) 6-4 6-3,19950116
6-4 6-3 6-3,19950116
6-4 6-4 6-2,19950116
6-3 7-5 6-3,19950116
7-6(8) 6-2 6-3,19950116
6-1 6-4 7-6(1),19950116
6-3 6-2 2-6 7-5,19950116
6-3 6-2 6-4,19950116
6-3 6-1 6-2,19950116
4-6 6-1 6-2 7-6(8),19950116
6-3 1-6 3-6 6-2 6-2,19950116
6-2 6-4 6-2,19950116
4-6 6-7(4) 7-5 6-4 6-4,19950116
6-2 6-3 6-2,19950116
3-6 6-3 6-4 6-7(4) 10-8,19950116
6-3 6-2 6-4,19950116
6-7(6) 5-7 6-4 7-6(5) 6-4,19950116
6-4 6-4 6-7(7) 5-7 6-4,19950116
6-1 6-4 6-2,19950116
6-3 6-4 6-0,19950116
6-7(4) 6-7(3) 6-3 6-4 6-3,19950116
7-6(7) 7-5 6-3,19950116
7-6(3) 6-4 5-7 6-4,19950116
6-2 7-5 6-0,19950116
6-7(6) 6-3 6-4 6-4,19950116
6-4 6-4 3-0 RET,19950116
4-6 6-1 7-6(6) 6-4,19950116
6-2 6-4,19950731
6-2 6-4,19950731
7-6(5) 6-7(4) 7-6(7),19950731
1-6 6-3 6-3,19950731
6-3 6-2,19950731
6-1 6-4,19950731
6-4 6-4,19950731
6-1 6-2,19950731
6-3 2-6 6-2,19950731
4-6 6-1 7-5,19950731
6-3 5-7 6-4,19950731
4-6 6-4 6-3,19950731
7-5 6-4,19950731
6-3 6-3,19950731
6-2 6-3,19950731
6-4 6-2,19950731
6-4 6-2,19950731
6-3 1-6 6-3,19950731
7-6(4) 7-5,19950731
6-2 7-6(2),19950731
6-3 4-6 7-6(5),19950731
7-5 6-1,19950731
6-4 1-6 6-4,19950731
6-3 6-3,19950731
2-6 6-1 6-3,19950731
1-6 6-1 6-1,19950731
6-7(1) 6-4 7-6(5),19950731
6-3 6-2,19950731
6-7(3) 6-4 6-4,19950731
6-2 6-4,19950731
6-7(7) 7-6(4) 6-2,19950731
6-2 4-6 6-2,19950410
6-4 6-4,19950410
0-6 6-2 6-2,19950410
4-6 7-6(2) 6-2,19950410
6-4 6-4,19950410
5-7 6-0 6-1,19950410
6-3 6-1,19950410
6-2 6-0,19950410
4-6 6-3 7-5,19950410
6-4 5-7 6-3,19950410
6-2 3-6 7-6(7),19950410
3-6 6-4 6-4,19950410
5-7 6-1 6-2,19950410
6-1 6-1,19950410
6-4 6-4,19950410
6-4 6-3,19950410
7-6(4) 7-5,19950410
6-2 6-3,19950410
6-4 6-3,19950410
3-6 6-4 7-6(3),19950410
6-2 3-6 6-4,19950410
7-6(4) 6-3,19950410
6-2 4-6 7-6(4),19950410
6-2 6-4,19950410
1-6 6-2 6-3,19950410
6-3 6-2,19950410
6-3 6-2,19950410
6-1 1-6 6-0,19950410
6-2 6-7(7) 6-2,19950410
6-3 6-3,19950410
6-4 6-3,19950410
7-5 6-2,19950410
6-4 6-1,19950410
6-0 6-4,19950410
6-4 2-6 6-2,19950410
7-6(2) 6-2,19950410
3-6 7-5 6-4,19950410
6-3 3-6 6-4,19950410
2-6 6-2 7-5,19950410
7-5 6-1,19950410
6-3 7-6(2),19950410
7-6(5) 6-4,19950410
6-4 6-3,19950410
6-3 5-7 6-2,19950410
7-5 6-1,19950410
6-3 7-6(3),19950410
6-2 6-1,19950410
6-3 7-6(4),19950410
6-3 3-6 7-5,19950410
6-4 6-3,19950410
1-6 6-4 6-4,19950410
6-3 6-1,19950410
6-3 6-3,19950410
6-4 4-6 6-4,19950410
6-2 6-1 6-4,19950410
6-0 6-2,19950206
7-6(12) 6-2,19950206
5-7 7-5 7-6(3),19950206
6-2 2-6 6-3,19950206
6-4 7-6(7),19950206
6-3 7-6(4),19950206
6-4 2-6 6-4,19950206
7-6(2) 6-4,19950206
7-6(7) 6-4,19950206
7-5 6-4,19950206
7-5 6-4,19950206
6-2 6-4,19950206
6-3 6-4,19950206
6-4 6-2,19950206
6-1 6-1,19950206
6-4 7-5,19950206
7-6(4) 6-2,19950206
6-3 6-4,19950206
7-6(9) 7-6(4),19950206
6-2 6-2,19950206
7-5 6-7(6) 6-3,19950206
6-4 6-1,19950206
6-7(3) 6-0 6-4,19950206
7-5 6-4,19950206
6-4 6-3,19950206
6-2 6-1,19950206
6-1 7-6(5),19950206
7-6(6) 7-6(8),19950206
6-4 6-2,19950206
4-6 7-6(5) 6-4,19950206
6-2 1-6 6-3,19950206
6-2 6-4,19951009
1-6 6-3 7-6(6),19951009
6-1 2-6 6-1,19951009
3-6 7-5 7-6(5),19951009
6-1 6-4,19951009
6-2 3-6 7-5,19951009
6-7(5) 6-3 7-6(3),19951009
6-2 6-7(2) 6-0,19951009
6-7(4) 6-4 7-6(7),19951009
6-3 3-6 6-3,19951009
6-3 6-3,19951009
6-4 3-6 6-1,19951009
7-6(5) 7-5,19951009
3-6 6-3 7-6(4),19951009
6-1 6-3,19951009
6-2 6-4,19951009
5-7 6-3 6-0,19951009
7-6(4) 6-2,19951009
6-4 7-6(5),19951009
6-3 6-2,19951009
7-5 6-3,19951009
6-4 6-4,19951009
6-4 4-6 7-5,19951009
7-6(2) 6-4,19951009
4-6 6-1 6-1,19951009
6-4 6-4,19951009
6-1 6-1,19951009
6-2 6-4,19951009
6-2 7-5,19951009
6-3 6-2,19951009
3-6 6-4 6-3,19951009
6-1 7-6,19951205
7-6 6-3,19951205
7-6 6-3,19951205
6-4 6-1,19951205
7-6 2-6 6-1,19951205
6-1 6-7 9-7,19951205
6-2 7-6,19951205
7-6 6-2,19951205
W/O,19951205
3-6 6-3 6-2,19951205
7-6 6-1,19951205
6-3 3-6 4-0 RET,19951205
7-6 4-6 6-3 6-4,19951205
5-7 6-3 6-4 7-6,19951205
7-6 6-3 6-4,19951205
6-2 6-2 6-2,19950828
6-4 6-4 6-3,19950828
6-3 6-4 3-6 6-1,19950828
6-0 6-3 7-6(4),19950828
6-3 4-6 6-4 6-3,19950828
6-4 7-5 6-3,19950828
7-6(1) 2-6 4-6 6-3 6-1,19950828
6-7(5) 6-3 6-4 6-4,19950828
7-5 7-6(5) 6-1,19950828
7-6(0) 6-1 6-0,19950828
7-6(4) 6-7(4) 6-7(8) 6-5 RET,19950828
6-2 6-2 6-4,19950828
6-2 6-2 6-3,19950828
6-4 7-5 6-4,19950828
6-7(3) 7-5 6-1 6-3,19950828
6-0 6-4 7-5,19950828
6-1 6-0 6-3,19950828
6-4 7-6(3) 6-2,19950828
3-6 6-3 6-1 3-6 6-4,19950828
6-4 6-4 6-3,19950828
6-3 6-3 6-1,19950828
6-4 6-4 6-4,19950828
7-6(3) 6-3 6-4,19950828
6-7(3) 6-3 6-1 6-0,19950828
6-3 6-4 6-4,19950828
6-4 6-7(6) 6-3 2-6 7-6(4),19950828
2-6 6-4 5-7 7-6(8) 7-6(3),19950828
7-6(5) 6-4 6-7(6) 6-1,19950828
6-3 6-2 6-1,19950828
6-2 6-4 6-1,19950828
6-3 3-6 6-3 3-6 6-4,19950828
4-6 2-6 6-3 3-1 RET,19950828
6-0 6-1 6-0,19950828
2-6 6-3 6-4 6-1,19950828
6-4 7-6(5) 6-4,19950828
6-3 4-6 6-4 6-2,19950828
7-6(10) 5-7 7-5 6-1,19950828
6-4 6-3 7-6(4),19950828
6-4 6-4 4-6 4-6 6-3,19950828
6-3 6-4 6-4,19950828
6-3 6-4 3-6 6-3,19950828
6-4 3-6 4-6 6-4 7-5,19950828
6-7(6) 7-6(1) 6-2 3-6 6-2,19950828
6-3 6-7(4) 7-6(5) 6-3,19950828
6-4 7-5 6-1,19950828
6-1 6-4 6-4,19950828
6-3 6-3 6-4,19950828
7-6(3) 6-3 6-0,19950828
6-2 6-3 6-0,19950828
6-4 6-4 6-3,19950828
6-2 6-4 6-4,19950828
6-2 6-3 3-6 6-3,19950828
6-1 7-5 6-1,19950828
6-7(6) 6-1 6-3 6-7(3) 7-5,19950828
7-6(3) 6-3 6-3,19950828
2-6 6-2 4-6 6-3 7-6(7),19950828
6-3 7-5 4-6 6-4,19950828
3-6 6-1 3-6 6-4 6-2,19950828
6-2 2-6 6-3 4-6 6-2,19950828
7-5 6-4 5-2,19950828
6-2 7-6(3) 6-1,19950828
7-6(4) 6-0 1-0 RET,19950828
6-2 5-7 2-6 6-3 6-4,19950828
6-0 6-3 6-4,19950828
5-7 6-3 5-7 6-0 6-2,19950828
6-1 7-6(4) 2-6 6-1,19950828
6-4 6-7(8) 6-3 6-1,19950828
1-6 4-6 6-3 6-2 6-4,19950828
6-4 6-4 6-3,19950828
6-2 6-4 3-6 6-1,19950828
6-1 7-6(7) 6-3,19950828
6-3 6-4 6-4,19950828
6-1 6-3 7-5,19950828
6-2 6-4 2-6 4-6 6-1,19950828
6-4 6-2 6-4,19950828
6-4 6-4 3-6 6-3,19950828
6-2 6-3 6-4,19950828
7-6(4) 6-4 2-6 6-3,19950828
6-3 4-6 6-1 6-3,19950828
6-2 6-2 6-2,19950828
4-6 6-3 6-4 6-4,19950828
6-3 6-4 3-6 6-2,19950828
6-3 6-3 6-4,19950828
6-4 6-2 6-4,19950828
6-3 6-4 6-4,19950828
6-7(2) 6-7(3) 7-6(4) 6-5 RET,19950828
6-4 5-7 7-5 6-0,19950828
4-6 6-2 6-2 6-4,19950828
6-3 1-6 6-2 2-6 6-3,19950828
6-3 4-6 4-6 7-6(3) 6-3,19950828
6-4 6-4 6-3,19950828
6-4 6-4 3-6 6-3,19950828
6-4 6-2 7-5,19950828
6-3 2-6 6-2 7-5,19950828
7-6(5) 6-2 7-5,19950828
6-1 6-4 6-3,19950828
6-4 6-3 6-1,19950828
6-3 6-2 6-2,19950828
6-3 6-2 7-5,19950828
6-2 6-4 6-4,19950828
6-2 4-6 6-0 6-4,19950828
6-1 7-6(2) 3-6 7-5,19950828
4-6 7-6(5) 6-2 7-6(3),19950828
4-6 2-6 6-1 7-6(4) 6-2,19950828
6-3 6-2 6-0,19950828
6-3 3-6 6-7(5) 7-6(4) 7-6(4),19950828
6-3 6-4 6-2,19950828
0-6 6-4 6-3 7-5,19950828
6-3 6-0 6-3,19950828
6-3 7-6(5) 6-1,19950828
6-2 6-1 6-4,19950828
6-7(5) 7-5 7-5 6-3,19950828
7-5 6-3 6-2,19950828
6-2 7-5 6-4,19950828
7-6(4) 6-3 6-3,19950828
7-6(8) 6-3 6-4,19950828
6-2 6-2 4-6 6-3,19950828
6-3 6-0 7-6(4),19950828
6-4 6-4 3-6 2-6 6-3,19950828
7-6(4) 6-3 6-4,19950828
6-4 6-2 1-6 7-5,19950828
6-4 7-6(2) 6-7(3) 7-6(6),19950828
7-6(5) 7-6(3) 7-5,19950828
7-6(3) 6-4 6-0,19950828
7-6(4) 7-6(2) 4-6 6-4,19950828
7-5 4-6 6-4 7-5,19950828
6-4 6-3 4-6 7-5,19950828
5-7 6-2 6-2,19950501
6-4 6-3,19950501
6-2 6-7(4) 6-3,19950501
6-4 7-6(6),19950501
4-6 6-4 7-5,19950501
6-2 6-0,19950501
6-3 7-5,19950501
7-6(2) 6-3,19950501
4-6 6-4 6-2,19950501
5-7 7-5 6-1,19950501
6-4 6-2,19950501
6-4 6-2,19950501
6-2 6-2,19950501
6-4 3-6 6-3,19950501
6-2 6-3,19950501
6-4 6-3,19950501
6-1 3-6 6-3,19950501
6-3 6-2,19950501
6-2 5-7 6-3,19950501
6-7(3) 6-4 7-6(3),19950501
7-6(9) 6-4,19950501
6-3 7-6(2),19950501
7-6(4) 6-7(4) 7-6(3),19950501
6-2 6-2,19950501
7-5 6-1,19950501
6-4 6-0,19950501
7-6(4) 6-3,19950501
7-5 6-2,19950501
6-4 6-3,19950501
6-3 2-6 6-4,19950501
7-5 7-6(6),19950501
6-3 6-0,19950417
6-3 6-4,19950417
6-2 6-2,19950417
6-3 7-6(4),19950417
6-3 7-5,19950417
6-3 6-3,19950417
6-2 7-6(5),19950417
4-6 6-4 6-0,19950417
6-4 6-2,19950417
6-1 6-4,19950417
6-3 7-6(2),19950417
4-6 1-0 RET,19950417
6-4 6-3,19950417
6-3 6-0,19950417
6-1 6-4,19950417
6-7(8) 6-6(0) RET,19950417
4-6 6-3 6-4,19950417
6-4 4-6 6-3,19950417
6-0 6-3,19950417
6-4 6-3,19950417
6-4 6-3,19950417
6-2 7-5,19950417
6-4 6-4,19950417
6-3 6-1,19950417
6-3 1-6 6-0,19950417
6-3 6-2,19950417
7-6(3) 6-2,19950417
7-6(7) 4-6 6-4,19950417
4-6 6-4 6-3,19950417
2-6 6-4 6-4,19950417
6-4 6-0,19950417
4-6 7-6(7) 6-3,19950619
6-3 6-4,19950619
6-3 6-4,19950619
6-2 6-4,19950619
4-6 6-3 6-1,19950619
6-1 6-4,19950619
6-2 6-7(8) 7-6(5),19950619
6-3 6-3,19950619
6-0 4-6 6-3,19950619
2-6 6-4 6-1,19950619
6-4 1-6 7-6(0),19950619
7-6(10) 3-6 6-4,19950619
5-7 6-2 7-5,19950619
6-3 1-6 6-1,19950619
7-6(3) 6-1,19950619
6-3 6-7(4) 6-4,19950619
6-2 6-2,19950619
6-4 7-5,19950619
6-4 7-5,19950619
6-3 6-3,19950619
3-6 6-3 6-3,19950619
7-5 7-5,19950619
6-1 6-1,19950619
6-3 6-2,19950619
6-2 6-2,19950619
6-1 7-6(6),19950619
6-3 6-1,19950619
6-3 6-7(7) 6-4,19950619
6-0 3-6 6-4,19950619
7-5 6-0,19950619
6-3 3-6 6-1,19950619
2-6 7-5 6-3,19950109
7-6(7) 6-4,19950109
7-6(4) 6-3,19950109
0-6 6-1 7-5,19950109
7-6(9) 6-2,19950109
6-1 6-2,19950109
4-6 6-3 6-4,19950109
6-2 6-2,19950109
6-2 4-6 6-1,19950109
7-6(2) 7-6(5),19950109
7-6(2) 6-3,19950109
7-6(3) 3-6 6-3,19950109
6-0 6-4,19950109
6-3 7-6(4),19950109
7-5 0-1 RET,19950109
6-4 6-4,19950109
7-5 6-3,19950109
6-3 6-1,19950109
6-1 6-2,19950109
7-5 7-6(10),19950109
6-3 6-4,19950109
6-4 5-7 6-1,19950109
6-2 6-3,19950109
6-2 6-4,19950109
7-5 6-2,19950109
7-6(5) 7-6(5),19950109
7-6(9) 7-5,19950109
6-4 6-7(2) 6-1,19950109
7-6(9) 2-6 6-4,19950109
7-6(3) 6-2,19950109
6-2 6-1,19950109
6-2 6-4,19950424
6-4 6-2,19950424
1-6 6-4 6-3,19950424
6-2 6-2,19950424
2-6 6-3 6-0,19950424
6-3 7-5,19950424
7-5 6-3,19950424
6-2 6-4,19950424
6-2 6-2,19950424
6-2 3-6 6-4,19950424
6-1 7-5,19950424
6-1 6-3,19950424
4-6 6-1 6-3,19950424
4-6 6-3 7-5,19950424
6-3 6-1,19950424
4-6 6-2 6-3,19950424
6-3 6-1,19950424
6-2 6-0,19950424
7-6(3) 6-7(2) 7-6(1),19950424
6-3 3-6 6-2,19950424
6-3 6-1,19950424
2-6 7-5 6-4,19950424
6-1 6-2,19950424
6-3 7-5,19950424
4-6 1-1 RET,19950424
6-3 6-3,19950424
6-2 6-2,19950424
6-2 6-2,19950424
6-2 6-2,19950424
6-2 6-4,19950424
6-3 6-4,19950424
7-6(7) 0-6 6-2,19950424
7-6(5) 6-1,19950424
3-6 6-3 7-6(1),19950424
6-0 6-3,19950424
3-6 6-3 6-4,19950424
6-3 7-6(3),19950424
3-6 6-3 6-4,19950424
6-4 6-4,19950424
6-3 6-1,19950424
6-2 6-7(4) 6-4,19950424
7-6(6) 6-2,19950424
1-6 7-5 7-5,19950424
6-2 6-4,19950424
6-3 6-1,19950424
6-4 6-3,19950424
6-4 6-4,19950424
6-2 6-2,19950424
6-4 6-4,19950424
7-6(4) 6-2,19950424
4-6 7-6(4) 7-5,19950424
6-2 7-5,19950424
6-3 7-6(5),19950424
7-6(9) 3-6 6-1,19950424
4-6 5-7 6-1 7-6(6) 6-0,19950424
6-0 6-3,19950313
6-2 4-6 6-3,19950313
6-2 6-3,19950313
7-6(4) 3-6 6-1,19950313
6-2 6-4,19950313
7-5 6-1,19950313
6-3 6-3,19950313
6-2 6-4,19950313
6-4 7-5,19950313
6-1 6-2,19950313
6-4 3-6 6-4,19950313
4-6 7-6(4) 7-6(3),19950313
6-3 7-5,19950313
6-3 6-3,19950313
6-4 3-6 6-2,19950313
7-5 6-3,19950313
6-1 7-5,19950313
6-2 6-3,19950313
2-6 6-4 7-5,19950313
6-2 6-4,19950313
7-5 6-4,19950313
6-2 6-3,19950313
7-6(4) 6-3,19950313
4-6 7-6(7) 6-4,19950313
6-2 2-6 6-2,19950313
6-2 6-3,19950313
6-4 6-2,19950313
6-1 6-2,19950313
6-3 6-2,19950313
4-6 6-3 6-4,19950313
6-2 6-2,19950313
6-1 6-4,19950508
7-6(3) 7-5,19950508
6-3 2-6 6-4,19950508
4-6 6-4 6-3,19950508
6-3 3-6 6-1,19950508
6-2 6-7(10) 7-5,19950508
6-3 6-3,19950508
6-4 6-2,19950508
6-3 3-6 7-6(4),19950508
6-3 6-3,19950508
7-5 6-2,19950508
6-4 7-6(2),19950508
6-3 6-0,19950508
6-7(3) 6-2 6-3,19950508
6-2 6-3,19950508
4-6 7-6(6) 6-1,19950508
6-3 3-6 7-6(4),19950508
6-7(1) 6-3 6-3,19950508
7-6(5) 6-3,19950508
